model,model_display_name,sample_mode,prompt_mode,story_id,left_sample_id,right_sample_id,transition,gold_same,pred_same,has_invalid,is_consistent
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27451,27553,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,30358,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,30410,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,27340,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,27535,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,27761,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,27453,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,27510,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,27610,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,23295,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,23148,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23062,27553,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,30358,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,30410,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,27340,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,27535,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,27761,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,27453,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,27510,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,27610,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,23295,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,23148,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23407,27553,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,30358,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,30410,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,27340,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,27535,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,27761,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,27453,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,27510,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,27610,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,23295,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,23148,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27667,27553,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,30358,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,30410,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,27340,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,27535,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,27761,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,27453,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,27510,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,27610,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,23295,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,23148,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27557,27553,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,30358,27735,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,30358,23422,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,30358,27732,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,30410,27735,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,30410,23422,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,30410,27732,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27340,27735,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27340,23422,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27340,27732,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27535,27735,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27535,23422,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27535,27732,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27761,27735,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27761,23422,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27761,27732,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27453,27735,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27453,23422,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27453,27732,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27735,27510,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27735,27610,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27735,23295,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27735,23148,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27735,27553,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23422,27510,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23422,27610,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23422,23295,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23422,23148,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,23422,27553,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27732,27510,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27732,27610,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27732,23295,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27732,23148,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense5,27732,27553,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,27980,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,28147,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,30497,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,28162,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,23813,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,23521,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,23839,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,27801,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,27970,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,23640,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,23616,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,23809,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23800,27819,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,27980,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,28147,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,30497,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,28162,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,23813,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,23521,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,23839,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,27801,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,27970,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,23640,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,23616,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,23809,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28004,27819,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,27980,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,28147,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,30497,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,28162,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,23813,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,23521,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,23839,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,27801,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,27970,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,23640,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,23616,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,23809,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28009,27819,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,27980,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,28147,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,30497,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,28162,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,23813,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,23521,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,23839,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,27801,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,27970,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,23640,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,23616,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,23809,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28173,27819,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,27980,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,28147,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,30497,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,28162,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,23813,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,23521,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,23839,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,27801,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,27970,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,23640,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,23616,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,23809,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23830,27819,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,27980,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,28147,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,30497,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,28162,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,23813,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,23521,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,23839,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,27801,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,27970,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,23640,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,23616,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,23809,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23514,27819,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,27980,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,28147,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,30497,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,28162,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,23813,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,23521,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,23839,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,27801,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,27970,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,23640,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,23616,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,23809,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23774,27819,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,27980,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,28147,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,30497,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,28162,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,23813,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,23521,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,23839,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,27801,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,27970,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,23640,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,23616,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,23809,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27875,27819,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,27980,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,28147,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,30497,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,28162,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,23813,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,23521,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,23839,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,27801,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,27970,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,23640,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,23616,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,23809,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27784,27819,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,27980,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,28147,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,30497,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,28162,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,23813,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,23521,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,23839,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,27801,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,27970,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,23640,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,23616,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,23809,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28207,27819,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,27980,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,28147,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,30497,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,28162,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,23813,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,23521,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,23839,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,27801,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,27970,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,23640,1→2,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,23616,2→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,23809,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28221,27819,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27980,30497,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27980,28162,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27980,23813,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27980,23616,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27980,23809,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27980,27819,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28147,30497,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28147,28162,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28147,23813,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28147,23616,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28147,23809,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28147,27819,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,30497,23521,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,30497,23839,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,30497,27801,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,30497,27970,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,30497,23640,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28162,23521,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28162,23839,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28162,27801,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28162,27970,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,28162,23640,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23813,23521,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23813,23839,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23813,27801,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23813,27970,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23813,23640,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23521,23616,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23521,23809,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23521,27819,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23839,23616,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23839,23809,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23839,27819,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27801,23616,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27801,23809,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27801,27819,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27970,23616,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27970,23809,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,27970,27819,1→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23640,23616,1→3,True,True,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23640,23809,1→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense6,23640,27819,1→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28266,24258,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28266,28632,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28266,30628,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28266,24086,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28266,23901,2→3,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28266,24007,1→2,False,False,False,1
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28266,28280,1→2,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28266,28363,2→3,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28266,23999,2→3,False,True,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28426,24258,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28426,28632,1→2,True,False,False,0
qwen3_8b,Qwen3-8B,formal,direct,nonsense7,28426,30628,2→3,False,True,False,0
